subjectnum;order;blockedormixed;condition;testtrial;faceorword;wordonleft;wordonright;faceonleft;faceonright;responsekey;accuracy;RT;studytrial;testbin;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;63,00;0,00;;;53,00;8,00;2,00;1,00;2,18;57,00;7,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;64,00;0,00;;;18,00;120,00;1,00;1,00;1,08;97,00;7,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;65,00;0,00;;;65,00;102,00;2,00;0,00;4,59;91,00;7,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;66,00;0,00;;;20,00;3,00;2,00;1,00;1,96;21,00;7,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;67,00;0,00;;;69,00;45,00;2,00;1,00;1,75;96,00;7,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;68,00;0,00;;;101,00;39,00;2,00;1,00;1,53;14,00;7,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;69,00;0,00;;;107,00;96,00;2,00;1,00;1,97;33,00;7,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;70,00;0,00;;;82,00;43,00;2,00;1,00;1,53;4,00;7,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;71,00;0,00;;;141,00;133,00;1,00;1,00;1,09;50,00;8,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;72,00;0,00;;;104,00;83,00;2,00;1,00;2,95;88,00;8,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;73,00;0,00;;;195,00;132,00;1,00;1,00;1,96;5,00;8,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;74,00;0,00;;;93,00;192,00;1,00;1,00;1,85;27,00;8,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;75,00;0,00;;;167,00;60,00;1,00;1,00;2,18;20,00;8,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;76,00;0,00;;;176,00;54,00;1,00;0,00;1,85;28,00;8,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;77,00;0,00;;;90,00;158,00;2,00;1,00;3,16;79,00;8,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;78,00;0,00;;;130,00;138,00;1,00;1,00;1,75;32,00;8,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;79,00;0,00;;;170,00;10,00;2,00;1,00;2,73;36,00;8,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;80,00;0,00;;;14,00;110,00;1,00;1,00;2,84;95,00;8,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;81,00;0,00;;;151,00;161,00;2,00;1,00;1,31;45,00;9,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;82,00;0,00;;;41,00;26,00;2,00;1,00;2,84;25,00;9,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;83,00;0,00;;;71,00;199,00;2,00;1,00;1,64;43,00;9,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;84,00;0,00;;;127,00;75,00;1,00;1,00;2,41;87,00;9,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;85,00;0,00;;;206,00;186,00;1,00;1,00;1,31;29,00;9,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;86,00;0,00;;;31,00;155,00;1,00;0,00;4,47;59,00;9,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;87,00;0,00;;;94,00;144,00;1,00;1,00;1,74;8,00;9,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;88,00;0,00;;;169,00;70,00;1,00;1,00;1,20;52,00;9,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;89,00;0,00;;;42,00;25,00;1,00;1,00;1,42;60,00;9,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;90,00;0,00;;;205,00;172,00;1,00;1,00;2,63;73,00;9,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;91,00;0,00;;;34,00;210,00;2,00;1,00;1,42;51,00;10,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;92,00;0,00;;;108,00;57,00;2,00;1,00;2,18;62,00;10,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;93,00;0,00;;;50,00;162,00;1,00;1,00;2,51;37,00;10,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;94,00;0,00;;;164,00;131,00;2,00;0,00;1,42;77,00;10,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;95,00;0,00;;;201,00;168,00;1,00;0,00;2,07;93,00;10,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;96,00;0,00;;;113,00;56,00;1,00;1,00;1,75;81,00;10,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;97,00;0,00;;;72,00;171,00;1,00;1,00;2,73;68,00;10,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;98,00;0,00;;;118,00;150,00;1,00;1,00;2,51;10,00;10,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;99,00;0,00;;;84,00;157,00;1,00;1,00;1,74;1,00;10,00;;;;;;;;;;;;;;;;;;;;;;
67,00;2,00;2,00;1,00;100,00;0,00;;;61,00;6,00;2,00;1,00;2,29;31,00;10,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;1,00;0,00;;;4,00;21,00;1,00;1,00;2,62;39,00;1,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;2,00;0,00;;;210,00;10,00;2,00;1,00;2,40;86,00;1,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;3,00;1,00;birth;give;0,00;0,00;2,00;0,00;2,72;31,00;1,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;4,00;1,00;motor;surprise;0,00;0,00;2,00;1,00;1,74;52,00;1,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;5,00;1,00;liked;bright;0,00;0,00;1,00;1,00;2,07;46,00;1,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;6,00;0,00;;;64,00;176,00;2,00;1,00;3,49;27,00;1,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;7,00;1,00;fort;love;0,00;0,00;2,00;1,00;1,19;78,00;1,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;8,00;0,00;;;175,00;61,00;2,00;0,00;2,18;53,00;1,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;9,00;1,00;found;headed;0,00;0,00;1,00;1,00;2,29;21,00;1,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;10,00;0,00;;;44,00;137,00;1,00;1,00;1,63;12,00;1,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;11,00;0,00;;;122,00;54,00;1,00;1,00;1,74;7,00;2,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;12,00;0,00;;;65,00;98,00;1,00;1,00;0,98;45,00;2,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;13,00;1,00;method;unique;0,00;0,00;1,00;1,00;1,30;26,00;2,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;14,00;0,00;;;76,00;45,00;2,00;1,00;2,95;69,00;2,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;15,00;1,00;attitude;walking;0,00;0,00;1,00;1,00;2,08;92,00;2,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;16,00;0,00;;;27,00;106,00;1,00;1,00;1,74;55,00;2,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;17,00;1,00;maintenance;going;0,00;0,00;1,00;0,00;1,41;50,00;2,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;18,00;0,00;;;13,00;70,00;2,00;1,00;2,40;89,00;2,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;19,00;1,00;frequently;regard;0,00;0,00;2,00;1,00;1,19;47,00;2,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;20,00;0,00;;;46,00;73,00;2,00;1,00;1,52;67,00;2,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;21,00;0,00;;;177,00;48,00;1,00;1,00;1,75;33,00;3,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;22,00;0,00;;;90,00;198,00;2,00;0,00;4,04;79,00;3,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;23,00;0,00;;;69,00;104,00;1,00;1,00;1,85;61,00;3,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;24,00;0,00;;;194,00;129,00;2,00;1,00;3,27;9,00;3,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;25,00;0,00;;;192,00;203,00;1,00;1,00;1,63;95,00;3,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;26,00;0,00;;;178,00;17,00;2,00;1,00;1,52;3,00;3,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;27,00;1,00;middle;birds;0,00;0,00;1,00;1,00;1,30;66,00;3,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;28,00;1,00;truck;strike;0,00;0,00;2,00;1,00;1,52;93,00;3,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;29,00;1,00;units;argument;0,00;0,00;1,00;1,00;1,52;41,00;3,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;30,00;1,00;river;safe;0,00;0,00;1,00;1,00;0,97;82,00;3,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;31,00;1,00;influence;index;0,00;0,00;2,00;1,00;1,30;14,00;4,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;32,00;0,00;;;31,00;60,00;2,00;1,00;4,26;94,00;4,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;33,00;0,00;;;147,00;95,00;2,00;1,00;0,87;72,00;4,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;34,00;1,00;failure;called;0,00;0,00;1,00;1,00;1,19;1,00;4,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;35,00;0,00;;;14,00;110,00;2,00;1,00;1,63;100,00;4,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;36,00;1,00;might;gold;0,00;0,00;1,00;1,00;2,18;36,00;4,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;37,00;0,00;;;162,00;99,00;2,00;1,00;3,06;48,00;4,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;38,00;0,00;;;154,00;89,00;2,00;1,00;1,52;5,00;4,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;39,00;0,00;;;23,00;204,00;2,00;1,00;1,96;60,00;4,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;40,00;1,00;individuals;king;0,00;0,00;1,00;1,00;1,52;49,00;4,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;41,00;1,00;flow;stress;0,00;0,00;2,00;1,00;2,19;22,00;5,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;42,00;1,00;letter;heat;0,00;0,00;2,00;0,00;1,41;34,00;5,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;43,00;1,00;knew;straight;0,00;0,00;2,00;1,00;0,86;70,00;5,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;44,00;1,00;equal;narrow;0,00;0,00;2,00;1,00;0,86;44,00;5,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;45,00;1,00;firm;cars;0,00;0,00;2,00;1,00;2,39;24,00;5,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;46,00;0,00;;;158,00;139,00;1,00;1,00;3,05;2,00;5,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;47,00;0,00;;;87,00;79,00;2,00;0,00;2,62;90,00;5,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;48,00;0,00;;;157,00;3,00;2,00;0,00;1,41;4,00;5,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;49,00;0,00;;;9,00;168,00;1,00;1,00;2,40;73,00;5,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;50,00;0,00;;;149,00;33,00;1,00;0,00;2,73;54,00;5,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;51,00;1,00;lady;inner;0,00;0,00;1,00;0,00;1,41;30,00;6,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;52,00;0,00;;;56,00;105,00;2,00;1,00;2,62;57,00;6,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;53,00;0,00;;;8,00;206,00;1,00;1,00;1,74;25,00;6,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;54,00;0,00;;;134,00;74,00;2,00;0,00;6,45;64,00;6,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;55,00;1,00;depth;fourth;0,00;0,00;1,00;1,00;1,30;15,00;6,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;56,00;1,00;combination;murder;0,00;0,00;1,00;1,00;0,75;8,00;6,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;57,00;1,00;chemical;square;0,00;0,00;2,00;1,00;1,30;58,00;6,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;58,00;1,00;natural;interested;0,00;0,00;2,00;0,00;1,30;56,00;6,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;59,00;0,00;;;12,00;6,00;1,00;1,00;3,05;19,00;6,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;60,00;1,00;hands;army;0,00;0,00;1,00;1,00;1,30;43,00;6,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;61,00;1,00;economic;musical;0,00;0,00;2,00;1,00;1,52;6,00;7,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;62,00;0,00;;;202,00;51,00;2,00;0,00;1,85;76,00;7,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;63,00;0,00;;;141,00;32,00;2,00;1,00;2,18;38,00;7,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;64,00;0,00;;;42,00;7,00;2,00;0,00;7,21;71,00;7,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;65,00;0,00;;;71,00;97,00;2,00;1,00;1,42;20,00;7,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;66,00;1,00;grew;payment;0,00;0,00;2,00;1,00;1,41;28,00;7,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;67,00;0,00;;;57,00;49,00;2,00;1,00;1,63;97,00;7,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;68,00;1,00;chest;fundamental;0,00;0,00;1,00;1,00;1,41;17,00;7,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;69,00;1,00;chair;symbol;0,00;0,00;1,00;1,00;1,30;29,00;7,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;70,00;1,00;minute;suggest;0,00;0,00;1,00;1,00;1,08;75,00;7,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;71,00;1,00;steps;somebody;0,00;0,00;2,00;1,00;1,52;83,00;8,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;72,00;1,00;watch;spot;0,00;0,00;1,00;1,00;1,75;96,00;8,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;73,00;1,00;question;senate;0,00;0,00;1,00;1,00;1,53;51,00;8,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;74,00;0,00;;;150,00;190,00;1,00;0,00;1,52;77,00;8,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;75,00;0,00;;;72,00;37,00;1,00;1,00;1,41;68,00;8,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;76,00;0,00;;;80,00;142,00;1,00;0,00;2,50;13,00;8,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;77,00;0,00;;;116,00;66,00;2,00;1,00;2,84;40,00;8,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;78,00;1,00;sitting;tell;0,00;0,00;2,00;1,00;1,41;42,00;8,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;79,00;1,00;draw;same;0,00;0,00;1,00;1,00;1,31;23,00;8,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;80,00;0,00;;;85,00;138,00;2,00;1,00;3,83;84,00;8,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;81,00;1,00;income;read;0,00;0,00;1,00;1,00;1,47;63,00;9,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;82,00;0,00;;;143,00;82,00;1,00;1,00;1,41;59,00;9,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;83,00;1,00;break;unable;0,00;0,00;1,00;1,00;1,31;80,00;9,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;84,00;1,00;situations;lack;0,00;0,00;1,00;0,00;1,20;81,00;9,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;85,00;1,00;killed;slow;0,00;0,00;1,00;1,00;1,08;88,00;9,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;86,00;1,00;television;tall;0,00;0,00;2,00;1,00;1,96;91,00;9,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;87,00;0,00;;;83,00;131,00;1,00;1,00;2,62;87,00;9,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;88,00;1,00;lives;home;0,00;0,00;1,00;0,00;1,53;35,00;9,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;89,00;1,00;establish;region;0,00;0,00;2,00;1,00;1,52;99,00;9,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;90,00;1,00;snow;religion;0,00;0,00;2,00;1,00;0,98;32,00;9,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;91,00;0,00;;;182,00;183,00;2,00;1,00;2,62;62,00;10,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;92,00;1,00;miss;hour;0,00;0,00;2,00;1,00;1,41;65,00;10,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;93,00;1,00;quick;advertising;0,00;0,00;2,00;1,00;1,53;16,00;10,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;94,00;0,00;;;92,00;59,00;1,00;1,00;1,64;98,00;10,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;95,00;1,00;round;vision;0,00;0,00;2,00;1,00;1,41;18,00;10,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;96,00;1,00;sales;rock;0,00;0,00;2,00;1,00;1,20;37,00;10,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;97,00;0,00;;;39,00;41,00;1,00;1,00;1,75;10,00;10,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;98,00;0,00;;;186,00;179,00;2,00;1,00;2,95;11,00;10,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;99,00;0,00;;;50,00;22,00;2,00;0,00;2,40;85,00;10,00;;;;;;;;;;;;;;;;;;;;;;
68,00;1,00;1,00;3,00;100,00;0,00;;;111,00;135,00;2,00;1,00;1,85;74,00;10,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;1,00;0,00;;;208,00;115,00;2,00;1,00;2,30;75,00;1,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;2,00;0,00;;;103,00;53,00;1,00;1,00;1,63;94,00;1,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;3,00;0,00;;;123,00;5,00;1,00;1,00;1,74;49,00;1,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;4,00;0,00;;;40,00;165,00;1,00;1,00;1,20;14,00;1,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;5,00;0,00;;;102,00;164,00;2,00;1,00;1,85;77,00;1,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;6,00;0,00;;;91,00;132,00;2,00;1,00;1,74;31,00;1,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;7,00;0,00;;;187,00;148,00;2,00;0,00;1,41;78,00;1,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;8,00;0,00;;;173,00;170,00;1,00;1,00;1,74;68,00;1,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;9,00;0,00;;;47,00;124,00;1,00;0,00;1,85;37,00;1,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;10,00;0,00;;;81,00;117,00;2,00;1,00;1,52;53,00;1,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;11,00;0,00;;;167,00;96,00;1,00;1,00;1,63;28,00;2,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;12,00;0,00;;;100,00;196,00;2,00;1,00;1,74;27,00;2,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;13,00;0,00;;;155,00;199,00;1,00;1,00;1,41;80,00;2,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;14,00;0,00;;;169,00;58,00;1,00;0,00;1,42;48,00;2,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;15,00;0,00;;;118,00;30,00;1,00;0,00;1,85;93,00;2,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;16,00;0,00;;;133,00;180,00;1,00;1,00;1,63;4,00;2,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;17,00;0,00;;;94,00;26,00;1,00;1,00;0,87;63,00;2,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;18,00;0,00;;;125,00;34,00;1,00;1,00;0,98;66,00;2,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;19,00;0,00;;;107,00;166,00;2,00;1,00;3,71;51,00;2,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;20,00;0,00;;;67,00;130,00;1,00;1,00;2,73;1,00;2,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;21,00;0,00;;;197,00;153,00;2,00;1,00;2,51;61,00;3,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;22,00;0,00;;;108,00;38,00;1,00;1,00;2,07;73,00;3,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;23,00;0,00;;;120,00;75,00;2,00;1,00;2,83;13,00;3,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;24,00;0,00;;;18,00;163,00;2,00;0,00;2,07;46,00;3,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;25,00;0,00;;;11,00;88,00;2,00;1,00;1,41;59,00;3,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;26,00;0,00;;;128,00;171,00;2,00;1,00;2,18;98,00;3,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;27,00;0,00;;;1,00;159,00;2,00;0,00;1,53;38,00;3,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;28,00;0,00;;;77,00;2,00;2,00;1,00;2,73;16,00;3,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;29,00;0,00;;;35,00;29,00;1,00;1,00;1,52;21,00;3,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;30,00;0,00;;;63,00;109,00;2,00;1,00;1,85;82,00;3,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;31,00;0,00;;;189,00;36,00;1,00;0,00;2,51;79,00;4,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;32,00;0,00;;;126,00;195,00;1,00;1,00;2,18;42,00;4,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;33,00;0,00;;;151,00;152,00;2,00;1,00;2,51;39,00;4,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;34,00;0,00;;;62,00;112,00;2,00;1,00;2,18;65,00;4,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;35,00;0,00;;;121,00;161,00;2,00;1,00;1,74;24,00;4,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;36,00;0,00;;;20,00;146,00;2,00;1,00;2,29;3,00;4,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;37,00;0,00;;;207,00;160,00;1,00;1,00;3,82;76,00;4,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;38,00;0,00;;;172,00;184,00;1,00;1,00;2,07;60,00;4,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;39,00;0,00;;;174,00;185,00;1,00;0,00;2,73;90,00;4,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;40,00;0,00;;;140,00;93,00;2,00;1,00;4,37;71,00;4,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;41,00;0,00;;;101,00;181,00;1,00;1,00;2,40;57,00;5,00;;;;;;;;;;;;;;;;;;;;;;
68,00;2,00;2,00;2,00;42,00;0,00;;;193,00;28,00;1,00;1,00;1,20;34,00;5,00;;;;;;;;;;;;;;;;;;;;;;
