"","sub","trial","condition","stim","correct","RT"
"12179",62,79,3,0,1,1.3
"12180",62,80,3,0,0,1.96
"12181",62,81,3,1,1,2.39
"12182",62,82,3,0,1,1.63
"12183",62,83,3,1,1,4.25
"12184",62,84,3,0,1,1.85
"12185",62,85,3,0,0,1.63
"12186",62,86,3,1,1,3.38
"12187",62,87,3,1,1,1.3
"12188",62,88,3,1,1,2.39
"12189",62,89,3,0,1,1.52
"12190",62,90,3,1,1,2.07
"12191",62,91,3,1,1,1.52
"12192",62,92,3,1,0,1.74
"12193",62,93,3,0,0,1.3
"12194",62,94,3,0,1,1.52
"12195",62,95,3,1,1,1.52
"12196",62,96,3,0,1,2.19
"12197",62,97,3,0,0,1.52
"12198",62,98,3,1,0,2.07
"12199",62,99,3,0,0,1.19
"12200",62,100,3,0,1,2.62
"12201",63,1,3,1,1,5.9
"12202",63,2,3,1,1,4.59
"12203",63,3,3,0,1,2.4
"12204",63,4,3,0,1,3.48
"12205",63,5,3,1,0,3.38
"12206",63,6,3,0,1,1.85
"12207",63,7,3,1,1,1.85
"12208",63,8,3,0,1,2.51
"12209",63,9,3,1,0,2.5
"12210",63,10,3,1,1,1.3
"12211",63,11,3,0,1,3.06
"12212",63,12,3,1,1,1.74
"12213",63,13,3,0,1,3.28
"12214",63,14,3,0,1,1.74
"12215",63,15,3,1,1,1.63
"12216",63,16,3,0,1,2.18
"12217",63,17,3,1,0,4.25
"12218",63,18,3,0,1,2.51
"12219",63,19,3,1,1,2.4
"12220",63,20,3,0,1,1.85
"12221",63,21,3,1,1,1.52
"12222",63,22,3,0,0,2.73
"12223",63,23,3,1,1,3.05
"12224",63,24,3,0,1,2.51
"12225",63,25,3,0,1,1.97
"12226",63,26,3,1,1,2.83
"12227",63,27,3,0,1,2.07
"12228",63,28,3,0,1,1.42
"12229",63,29,3,0,0,2.95
"12230",63,30,3,0,1,1.42
"12231",63,31,3,1,1,2.17
"12232",63,32,3,1,1,2.07
"12233",63,33,3,0,1,1.52
"12234",63,34,3,0,1,3.06
"12235",63,35,3,0,1,1.86
"12236",63,36,3,1,1,6.55
"12237",63,37,3,0,0,2.4
"12238",63,38,3,0,1,1.64
"12239",63,39,3,0,1,2.41
"12240",63,40,3,1,1,1.19
"12241",63,41,3,1,0,1.52
"12242",63,42,3,0,1,3.06
"12243",63,43,3,1,1,1.63
"12244",63,44,3,0,1,5.9
"12245",63,45,3,1,1,1.74
"12246",63,46,3,0,1,2.95
"12247",63,47,3,1,1,2.83
"12248",63,48,3,1,1,1.96
"12249",63,49,3,0,1,1.41
"12250",63,50,3,0,0,2.84
"12251",63,51,3,0,1,3.93
"12252",63,52,3,0,1,2.95
"12253",63,53,3,0,0,2.4
"12254",63,54,3,1,0,1.52
"12255",63,55,3,1,1,1.08
"12256",63,56,3,1,0,2.83
"12257",63,57,3,1,1,2.61
"12258",63,58,3,0,1,3.6
"12259",63,59,3,0,1,4.25
"12260",63,60,3,0,1,3.16
"12261",63,61,3,0,1,2.62
"12262",63,62,3,1,0,2.07
"12263",63,63,3,0,1,1.97
"12264",63,64,3,0,1,2.3
"12265",63,65,3,0,1,1.86
"12266",63,66,3,1,1,2.18
"12267",63,67,3,0,1,3.17
"12268",63,68,3,0,1,1.31
"12269",63,69,3,0,1,2.51
"12270",63,70,3,1,1,6.11
"12271",63,71,3,0,1,2.18
"12272",63,72,3,1,1,1.74
"12273",63,73,3,0,1,2.62
"12274",63,74,3,0,1,3.39
"12275",63,75,3,1,0,2.28
"12276",63,76,3,0,0,1.75
"12277",63,77,3,1,0,7.86
"12278",63,78,3,1,0,4.47
"12279",63,79,3,1,1,1.74
"12280",63,80,3,1,1,1.63
"12281",63,81,3,0,1,3.82
"12282",63,82,3,1,1,2.06
"12283",63,83,3,0,0,3.49
"12284",63,84,3,1,1,2.18
"12285",63,85,3,1,0,1.96
"12286",63,86,3,1,0,1.41
"12287",63,87,3,1,0,3.6
"12288",63,88,3,1,1,1.52
"12289",63,89,3,1,1,1.52
"12290",63,90,3,0,0,2.84
"12291",63,91,3,1,1,1.85
"12292",63,92,3,1,1,1.52
"12293",63,93,3,1,1,1.96
"12294",63,94,3,1,1,1.3
"12295",63,95,3,0,1,2.95
"12296",63,96,3,1,1,2.94
"12297",63,97,3,1,0,2.18
"12298",63,98,3,0,0,3.82
"12299",63,99,3,1,0,5.02
"12300",63,100,3,1,1,1.52
"12301",63,1,1,1,1,3.38
"12302",63,2,1,1,1,1.42
"12303",63,3,1,1,1,1.63
"12304",63,4,1,1,1,1.3
"12305",63,5,1,1,1,2.94
"12306",63,6,1,1,1,1.64
"12307",63,7,1,1,1,1.63
"12308",63,8,1,1,0,2.94
"12309",63,9,1,1,0,2.28
"12310",63,10,1,1,0,2.17
"12311",63,11,1,1,1,1.63
"12312",63,12,1,1,1,4.58
"12313",63,13,1,1,1,0.97
"12314",63,14,1,1,0,2.29
"12315",63,15,1,1,1,2.18
"12316",63,16,1,1,1,2.39
"12317",63,17,1,1,1,2.39
"12318",63,18,1,1,1,2.29
"12319",63,19,1,1,1,1.08
"12320",63,20,1,1,0,3.05
"12321",63,21,1,1,1,1.41
"12322",63,22,1,1,0,1.52
"12323",63,23,1,1,1,3.6
"12324",63,24,1,1,1,1.97
"12325",63,25,1,1,1,2.94
"12326",63,26,1,1,1,2.07
"12327",63,27,1,1,1,2.61
"12328",63,28,1,1,1,5.24
"12329",63,29,1,1,1,7.43
"12330",63,30,1,1,1,1.63
"12331",63,31,1,1,1,2.83
"12332",63,32,1,1,0,4.36
"12333",63,33,1,1,1,1.85
"12334",63,34,1,1,1,1.74
"12335",63,35,1,1,1,1.41
"12336",63,36,1,1,1,1.52
"12337",63,37,1,1,1,2.18
"12338",63,38,1,1,1,2.18
"12339",63,39,1,1,1,1.41
"12340",63,40,1,1,1,2.07
"12341",63,41,1,1,1,1.74
"12342",63,42,1,1,1,0.97
"12343",63,43,1,1,1,1.63
"12344",63,44,1,1,0,2.18
"12345",63,45,1,1,1,2.07
"12346",63,46,1,1,1,1.3
"12347",63,47,1,1,1,1.74
"12348",63,48,1,1,0,2.4
"12349",63,49,1,1,1,2.61
"12350",63,50,1,1,1,1.3
"12351",63,51,1,0,0,3.71
"12352",63,52,1,0,0,1.75
"12353",63,53,1,0,1,3.94
"12354",63,54,1,0,1,1.86
"12355",63,55,1,0,1,1.86
"12356",63,56,1,0,1,1.3
"12357",63,57,1,0,0,2.51
"12358",63,58,1,0,1,2.18
"12359",63,59,1,0,1,3.06
"12360",63,60,1,0,1,2.18
"12361",63,61,1,0,0,2.84
"12362",63,62,1,0,1,2.29
"12363",63,63,1,0,1,2.41
"12364",63,64,1,0,0,5.14
"12365",63,65,1,0,1,1.31
"12366",63,66,1,0,1,3.61
"12367",63,67,1,0,1,2.19
"12368",63,68,1,0,1,4.37
"12369",63,69,1,0,1,4.26
"12370",63,70,1,0,1,1.75
"12371",63,71,1,0,1,2.4
"12372",63,72,1,0,1,1.85
"12373",63,73,1,0,1,3.82
"12374",63,74,1,0,0,1.75
"12375",63,75,1,0,1,3.16
"12376",63,76,1,0,1,2.3
"12377",63,77,1,0,0,4.26
"12378",63,78,1,0,0,1.64
"12379",63,79,1,0,1,1.52
"12380",63,80,1,0,0,2.95
"12381",63,81,1,0,1,2.73
"12382",63,82,1,0,0,2.95
"12383",63,83,1,0,0,2.4
"12384",63,84,1,0,0,3.06
"12385",63,85,1,0,1,1.96
"12386",63,86,1,0,0,1.85
"12387",63,87,1,0,1,1.95
"12388",63,88,1,0,0,3.72
"12389",63,89,1,0,0,2.61
"12390",63,90,1,0,0,6.23
"12391",63,91,1,0,0,4.7
"12392",63,92,1,0,1,3.61
"12393",63,93,1,0,0,4.7
"12394",63,94,1,0,1,3.94
"12395",63,95,1,0,1,4.37
"12396",63,96,1,0,0,3.39
"12397",63,97,1,0,0,3.38
"12398",63,98,1,0,1,1.85
"12399",63,99,1,0,1,1.85
"12400",63,100,1,0,1,3.82
"12401",64,1,3,1,1,1.63
"12402",64,2,3,0,0,2.18
"12403",64,3,3,0,1,0.87
"12404",64,4,3,0,1,1.2
"12405",64,5,3,1,1,2.07
"12406",64,6,3,1,0,1.41
"12407",64,7,3,0,1,1.64
"12408",64,8,3,1,1,1.41
"12409",64,9,3,0,0,1.84
"12410",64,10,3,0,1,0.97
"12411",64,11,3,0,0,1.08
"12412",64,12,3,0,1,1.41
"12413",64,13,3,0,0,1.2
"12414",64,14,3,0,0,1.96
"12415",64,15,3,1,0,0.97
"12416",64,16,3,1,1,1.63
"12417",64,17,3,1,0,1.64
"12418",64,18,3,0,1,1.09
"12419",64,19,3,1,0,1.08
"12420",64,20,3,1,1,1.3
"12421",64,21,3,0,1,0.97
"12422",64,22,3,1,0,1.19
"12423",64,23,3,0,0,2.5
"12424",64,24,3,1,1,1.3
"12425",64,25,3,1,1,1.52
"12426",64,26,3,1,0,1.09
"12427",64,27,3,1,0,1.52
"12428",64,28,3,1,1,0.97
"12429",64,29,3,1,1,0.97
"12430",64,30,3,0,1,1.52
"12431",64,31,3,1,1,1.74
"12432",64,32,3,0,1,1.19
"12433",64,33,3,0,1,1.41
"12434",64,34,3,1,1,1.86
"12435",64,35,3,1,1,1.41
"12436",64,36,3,1,1,0.97
"12437",64,37,3,0,1,1.09
"12438",64,38,3,1,0,1.3
"12439",64,39,3,1,1,0.97
"12440",64,40,3,0,1,1.52
"12441",64,41,3,1,1,0.97
"12442",64,42,3,1,0,1.41
"12443",64,43,3,0,1,1.84
"12444",64,44,3,0,1,1.64
"12445",64,45,3,0,1,1.19
"12446",64,46,3,0,1,1.85
"12447",64,47,3,1,1,0.97
"12448",64,48,3,0,0,1.19
"12449",64,49,3,0,1,1.41
"12450",64,50,3,1,1,1.3
"12451",64,51,3,1,0,1.09
"12452",64,52,3,0,0,0.98
"12453",64,53,3,1,1,1.08
"12454",64,54,3,1,1,1.3
"12455",64,55,3,0,0,2.07
"12456",64,56,3,0,1,1.19
"12457",64,57,3,1,0,1.41
"12458",64,58,3,0,1,1.19
"12459",64,59,3,0,0,1.52
"12460",64,60,3,0,1,0.97
"12461",64,61,3,0,1,1.3
"12462",64,62,3,0,1,1.08
"12463",64,63,3,1,0,1.3
"12464",64,64,3,1,1,0.97
"12465",64,65,3,1,1,0.97
"12466",64,66,3,1,1,1.3
"12467",64,67,3,0,1,1.3
"12468",64,68,3,0,1,1.09
"12469",64,69,3,0,1,1.52
"12470",64,70,3,1,0,1.19
"12471",64,71,3,1,0,1.09
"12472",64,72,3,0,0,2.4
"12473",64,73,3,0,1,0.97
"12474",64,74,3,0,1,1.74
"12475",64,75,3,1,1,0.86
"12476",64,76,3,0,1,4.48
"12477",64,77,3,0,1,1.52
"12478",64,78,3,0,0,3.6
"12479",64,79,3,1,1,1.09
"12480",64,80,3,1,1,0.97
"12481",64,81,3,1,0,1.74
"12482",64,82,3,1,1,1.19
"12483",64,83,3,1,0,0.98
"12484",64,84,3,1,1,1.08
"12485",64,85,3,1,1,1.09
"12486",64,86,3,0,0,1.19
"12487",64,87,3,0,1,1.53
"12488",64,88,3,1,0,1.19
"12489",64,89,3,0,1,1.3
"12490",64,90,3,0,0,1.09
"12491",64,91,3,1,1,0.86
"12492",64,92,3,0,1,0.97
"12493",64,93,3,0,1,0.87
"12494",64,94,3,0,0,0.87
"12495",64,95,3,0,1,0.87
"12496",64,96,3,1,0,1.09
"12497",64,97,3,1,1,0.97
"12498",64,98,3,0,0,1.41
"12499",64,99,3,1,1,0.97
"12500",64,100,3,1,1,0.86
"12501",64,1,2,0,0,1.41
"12502",64,2,2,0,1,2.07
"12503",64,3,2,0,1,1.41
"12504",64,4,2,0,1,0.98
"12505",64,5,2,0,1,1.63
"12506",64,6,2,0,1,1.19
"12507",64,7,2,0,1,1.41
"12508",64,8,2,0,1,1.2
"12509",64,9,2,0,0,1.08
"12510",64,10,2,0,0,1.19
"12511",64,11,2,0,0,1.31
"12512",64,12,2,0,0,1.08
"12513",64,13,2,0,1,1.41
"12514",64,14,2,0,0,0.98
"12515",64,15,2,0,1,1.19
"12516",64,16,2,0,0,1.85
"12517",64,17,2,0,0,1.09
"12518",64,18,2,0,1,1.3
"12519",64,19,2,0,0,1.96
"12520",64,20,2,0,1,0.86
"12521",64,21,2,0,1,0.98
"12522",64,22,2,0,0,1.3
"12523",64,23,2,0,0,1.19
"12524",64,24,2,0,1,0.87
"12525",64,25,2,0,0,1.19
"12526",64,26,2,0,0,1.85
"12527",64,27,2,0,1,1.08
"12528",64,28,2,0,0,1.52
"12529",64,29,2,0,1,1.19
"12530",64,30,2,0,0,1.63
"12531",64,31,2,0,1,1.09
"12532",64,32,2,0,1,1.3
"12533",64,33,2,0,0,1.31
"12534",64,34,2,0,1,1.52
"12535",64,35,2,0,0,1.63
"12536",64,36,2,0,1,0.86
"12537",64,37,2,0,1,0.87
"12538",64,38,2,0,1,0.98
"12539",64,39,2,0,0,1.09
"12540",64,40,2,0,1,2.07
"12541",64,41,2,0,0,1.08
"12542",64,42,2,0,1,1.41
"12543",64,43,2,0,1,0.87
"12544",64,44,2,0,1,1.08
"12545",64,45,2,0,1,1.52
"12546",64,46,2,0,1,1.85
"12547",64,47,2,0,1,1.09
"12548",64,48,2,0,1,1.08
"12549",64,49,2,0,0,0.99
"12550",64,50,2,0,0,0.97
"12551",64,51,2,1,1,1.19
"12552",64,52,2,1,1,1.3
"12553",64,53,2,1,1,0.75
"12554",64,54,2,1,1,1.08
"12555",64,55,2,1,0,1.3
"12556",64,56,2,1,1,1.08
"12557",64,57,2,1,0,1.3
"12558",64,58,2,1,1,0.97
"12559",64,59,2,1,1,0.86
"12560",64,60,2,1,1,0.97
"12561",64,61,2,1,1,0.97
"12562",64,62,2,1,1,0.97
"12563",64,63,2,1,1,0.86
"12564",64,64,2,1,1,0.97
"12565",64,65,2,1,1,0.97
"12566",64,66,2,1,1,1.19
"12567",64,67,2,1,1,1.19
"12568",64,68,2,1,1,1.09
"12569",64,69,2,1,1,0.86
"12570",64,70,2,1,0,0.75
"12571",64,71,2,1,0,0.86
"12572",64,72,2,1,0,0.86
"12573",64,73,2,1,0,0.75
"12574",64,74,2,1,0,0.86
"12575",64,75,2,1,0,0.86
"12576",64,76,2,1,1,0.76
"12577",64,77,2,1,0,0.86
"12578",64,78,2,1,1,0.97
"12579",64,79,2,1,1,0.77
"12580",64,80,2,1,1,0.76
"12581",64,81,2,1,1,0.75
"12582",64,82,2,1,0,1.08
"12583",64,83,2,1,0,0.86
"12584",64,84,2,1,0,0.75
"12585",64,85,2,1,1,0.86
"12586",64,86,2,1,0,0.86
"12587",64,87,2,1,1,0.86
"12588",64,88,2,1,1,1.19
"12589",64,89,2,1,1,0.75
"12590",64,90,2,1,1,1.19
"12591",64,91,2,1,1,0.86
"12592",64,92,2,1,0,0.97
"12593",64,93,2,1,1,0.75
"12594",64,94,2,1,1,1.3
"12595",64,95,2,1,1,1.19
"12596",64,96,2,1,0,0.76
"12597",64,97,2,1,1,1.19
"12598",64,98,2,1,1,1.2
"12599",64,99,2,1,1,1.19
"12600",64,100,2,1,0,0.75
"12601",65,1,1,1,0,2.29
"12602",65,2,1,1,1,2.18
"12603",65,3,1,1,0,1.85
"12604",65,4,1,1,1,1.63
"12605",65,5,1,1,1,1.53
"12606",65,6,1,1,0,2.39
"12607",65,7,1,1,1,3.05
"12608",65,8,1,1,1,1.3
"12609",65,9,1,1,1,2.3
"12610",65,10,1,1,0,1.52
"12611",65,11,1,1,1,1.74
"12612",65,12,1,1,1,1.74
"12613",65,13,1,1,0,2.5
"12614",65,14,1,1,1,1.74
"12615",65,15,1,1,0,1.3
"12616",65,16,1,1,1,1.74
"12617",65,17,1,1,1,1.19
"12618",65,18,1,1,1,1.85
"12619",65,19,1,1,0,1.74
"12620",65,20,1,1,1,1.63
"12621",65,21,1,1,1,3.82
"12622",65,22,1,1,1,1.63
"12623",65,23,1,1,1,1.52
"12624",65,24,1,1,1,1.85
"12625",65,25,1,1,0,1.19
"12626",65,26,1,1,1,2.17
"12627",65,27,1,1,0,0.75
"12628",65,28,1,1,1,1.19
"12629",65,29,1,1,1,0.86
"12630",65,30,1,1,0,1.08
"12631",65,31,1,1,1,1.63
"12632",65,32,1,1,0,1.3
"12633",65,33,1,1,1,0.65
"12634",65,34,1,1,0,0.86
"12635",65,35,1,1,0,0.76
"12636",65,36,1,1,0,1.19
"12637",65,37,1,1,1,1.3
"12638",65,38,1,1,0,1.08
"12639",65,39,1,1,0,1.3
"12640",65,40,1,1,0,0.65
"12641",65,41,1,1,1,1.63
"12642",65,42,1,1,0,1.41
"12643",65,43,1,1,0,1.08
"12644",65,44,1,1,0,1.08
"12645",65,45,1,1,0,1.52
"12646",65,46,1,1,1,1.08
"12647",65,47,1,1,0,1.19
"12648",65,48,1,1,1,1.08
"12649",65,49,1,1,1,1.41
"12650",65,50,1,1,0,1.19
"12651",65,51,1,0,0,3.38
"12652",65,52,1,0,1,2.29
"12653",65,53,1,0,1,1.41
"12654",65,54,1,0,1,2.08
"12655",65,55,1,0,1,1.2
"12656",65,56,1,0,1,1.09
"12657",65,57,1,0,1,1.63
"12658",65,58,1,0,1,2.29
"12659",65,59,1,0,1,1.86
"12660",65,60,1,0,1,1.96
"12661",65,61,1,0,1,1.64
"12662",65,62,1,0,1,1.31
"12663",65,63,1,0,1,1.2
"12664",65,64,1,0,1,2.07
"12665",65,65,1,0,0,2.18
"12666",65,66,1,0,1,1.74
"12667",65,67,1,0,1,1.96
"12668",65,68,1,0,1,1.09
"12669",65,69,1,0,1,1.53
"12670",65,70,1,0,1,1.42
"12671",65,71,1,0,1,1.09
"12672",65,72,1,0,0,1.42
"12673",65,73,1,0,1,1.53
"12674",65,74,1,0,1,1.52
"12675",65,75,1,0,0,1.86
"12676",65,76,1,0,1,1.85
"12677",65,77,1,0,0,1.63
"12678",65,78,1,0,0,1.41
"12679",65,79,1,0,1,1.63
"12680",65,80,1,0,0,1.86
"12681",65,81,1,0,1,2.84
"12682",65,82,1,0,0,4.04
"12683",65,83,1,0,1,2.19
"12684",65,84,1,0,0,2.94
"12685",65,85,1,0,1,1.2
"12686",65,86,1,0,1,2.07
"12687",65,87,1,0,1,1.64
"12688",65,88,1,0,1,1.85
"12689",65,89,1,0,1,1.75
"12690",65,90,1,0,1,1.86
"12691",65,91,1,0,1,1.75
"12692",65,92,1,0,1,2.4
"12693",65,93,1,0,1,1.42
"12694",65,94,1,0,1,1.74
"12695",65,95,1,0,1,2.73
"12696",65,96,1,0,1,1.64
"12697",65,97,1,0,1,1.42
"12698",65,98,1,0,0,2.72
"12699",65,99,1,0,0,2.18
"12700",65,100,1,0,0,1.09
"12701",65,1,3,0,1,1.19
"12702",65,2,3,0,1,0.87
"12703",65,3,3,0,1,1.2
"12704",65,4,3,1,0,0.86
"12705",65,5,3,1,0,0.75
"12706",65,6,3,1,0,0.77
"12707",65,7,3,1,1,0.75
"12708",65,8,3,1,1,1.3
"12709",65,9,3,0,0,2.08
"12710",65,10,3,1,0,1.08
"12711",65,11,3,0,1,1.75
"12712",65,12,3,1,0,1.19
"12713",65,13,3,0,1,1.08
"12714",65,14,3,0,0,1.63
"12715",65,15,3,0,1,1.2
"12716",65,16,3,0,1,1.53
"12717",65,17,3,0,1,1.31
"12718",65,18,3,0,1,1.97
"12719",65,19,3,0,1,1.2
"12720",65,20,3,1,0,1.54
"12721",65,21,3,0,0,0.98
"12722",65,22,3,1,1,1.41
"12723",65,23,3,1,0,0.86
"12724",65,24,3,1,1,1.08
"12725",65,25,3,1,0,0.86
"12726",65,26,3,0,0,1.2
"12727",65,27,3,0,1,1.2
"12728",65,28,3,1,0,1.3
"12729",65,29,3,1,0,0.75
"12730",65,30,3,1,1,0.65
"12731",65,31,3,0,1,1.53
"12732",65,32,3,0,0,1.32
"12733",65,33,3,0,1,0.98
"12734",65,34,3,0,0,1.86
"12735",65,35,3,1,0,0.86
"12736",65,36,3,1,0,0.75
"12737",65,37,3,1,0,0.64
"12738",65,38,3,0,1,2.73
"12739",65,39,3,0,0,1.2
"12740",65,40,3,0,0,1.53
"12741",65,41,3,1,1,1.3
"12742",65,42,3,1,0,1.08
"12743",65,43,3,0,1,0.66
"12744",65,44,3,0,1,1.2
"12745",65,45,3,1,0,0.86
"12746",65,46,3,0,1,1.09
"12747",65,47,3,1,0,0.75
"12748",65,48,3,1,0,0.75
"12749",65,49,3,1,1,1.19
"12750",65,50,3,0,1,1.09
"12751",65,51,3,0,1,1.19
"12752",65,52,3,1,0,0.86
"12753",65,53,3,1,0,0.75
"12754",65,54,3,1,1,0.86
"12755",65,55,3,1,1,0.86
"12756",65,56,3,1,1,0.32
"12757",65,57,3,1,1,1.08
"12758",65,58,3,1,0,0.97
"12759",65,59,3,0,1,0.98
"12760",65,60,3,0,1,0.55
"12761",65,61,3,1,1,0.75
"12762",65,62,3,0,1,1.2
"12763",65,63,3,1,0,0.65
"12764",65,64,3,0,0,0.98
"12765",65,65,3,1,0,0.54
"12766",65,66,3,1,1,0.86
"12767",65,67,3,0,0,0.54
"12768",65,68,3,0,0,0.76
"12769",65,69,3,1,1,0.32
"12770",65,70,3,1,1,0.76
"12771",65,71,3,0,1,0.65
"12772",65,72,3,0,1,0.54
"12773",65,73,3,1,0,0.64
"12774",65,74,3,0,0,0.54
"12775",65,75,3,0,1,0.65
"12776",65,76,3,0,1,0.43
"12777",65,77,3,0,0,1.85
"12778",65,78,3,1,1,1.74
"12779",65,79,3,0,1,1.31
"12780",65,80,3,1,0,1.63
"12781",65,81,3,0,1,1.3
"12782",65,82,3,1,0,1.3
"12783",65,83,3,0,0,1.75
"12784",65,84,3,0,0,1.63
"12785",65,85,3,1,1,0.75
"12786",65,86,3,0,0,2.29
"12787",65,87,3,1,1,1.3
"12788",65,88,3,0,1,0.98
"12789",65,89,3,1,1,1.19
"12790",65,90,3,0,0,1.31
"12791",65,91,3,0,0,0.65
"12792",65,92,3,1,0,0.76
"12793",65,93,3,1,1,0.86
"12794",65,94,3,1,0,0.86
"12795",65,95,3,1,1,0.76
"12796",65,96,3,1,0,0.65
"12797",65,97,3,0,1,0.87
"12798",65,98,3,0,1,1.42
"12799",65,99,3,1,1,1.19
"12800",65,100,3,0,1,1.31
"12801",66,1,2,0,1,5.79
"12802",66,2,2,0,1,2.39
"12803",66,3,2,0,1,1.74
"12804",66,4,2,0,0,2.18
"12805",66,5,2,0,0,1.96
"12806",66,6,2,0,0,3.93
"12807",66,7,2,0,1,4.48
"12808",66,8,2,0,0,2.84
"12809",66,9,2,0,1,2.07
"12810",66,10,2,0,0,2.29
"12811",66,11,2,0,0,2.29
"12812",66,12,2,0,1,1.74
"12813",66,13,2,0,1,9.29
"12814",66,14,2,0,1,1.52
"12815",66,15,2,0,1,1.52
"12816",66,16,2,0,0,2.07
"12817",66,17,2,0,1,2.83
"12818",66,18,2,0,1,1.52
"12819",66,19,2,0,1,2.83
"12820",66,20,2,0,1,1.85
"12821",66,21,2,0,1,1.31
"12822",66,22,2,0,1,1.85
"12823",66,23,2,0,1,1.85
"12824",66,24,2,0,0,3.6
"12825",66,25,2,0,1,3.82
"12826",66,26,2,0,0,3.05
"12827",66,27,2,0,0,1.75
"12828",66,28,2,0,1,1.63
"12829",66,29,2,0,1,2.4
"12830",66,30,2,0,1,2.72
"12831",66,31,2,0,1,3.05
"12832",66,32,2,0,1,2.4
"12833",66,33,2,0,1,3.49
"12834",66,34,2,0,1,0.98
"12835",66,35,2,0,1,3.6
"12836",66,36,2,0,1,1.85
"12837",66,37,2,0,1,2.84
"12838",66,38,2,0,1,1.3
"12839",66,39,2,0,0,2.29
"12840",66,40,2,0,1,1.96
"12841",66,41,2,0,0,3.16
"12842",66,42,2,0,1,1.2
"12843",66,43,2,0,1,2.29
"12844",66,44,2,0,1,1.75
"12845",66,45,2,0,1,5.24
"12846",66,46,2,0,1,1.96
"12847",66,47,2,0,1,2.41
"12848",66,48,2,0,1,2.18
"12849",66,49,2,0,1,1.52
"12850",66,50,2,0,0,2.18
"12851",66,51,2,1,1,4.16
"12852",66,52,2,1,1,3.05
"12853",66,53,2,1,1,1.41
"12854",66,54,2,1,1,1.52
"12855",66,55,2,1,0,1.53
"12856",66,56,2,1,1,2.3
"12857",66,57,2,1,1,1.85
"12858",66,58,2,1,0,4.36
"12859",66,59,2,1,1,1.84
"12860",66,60,2,1,1,4.69
"12861",66,61,2,1,1,1.74
"12862",66,62,2,1,1,1.3
"12863",66,63,2,1,1,1.63
"12864",66,64,2,1,1,1.96
"12865",66,65,2,1,0,3.05
"12866",66,66,2,1,1,1.41
"12867",66,67,2,1,1,5.46
"12868",66,68,2,1,1,1.85
"12869",66,69,2,1,0,1.74
"12870",66,70,2,1,1,2.07
"12871",66,71,2,1,1,4.47
"12872",66,72,2,1,1,2.28
"12873",66,73,2,1,1,3.05
"12874",66,74,2,1,1,0.76
"12875",66,75,2,1,1,3.16
"12876",66,76,2,1,0,2.5
"12877",66,77,2,1,1,2.07
"12878",66,78,2,1,1,2.29
"12879",66,79,2,1,1,1.52
"12880",66,80,2,1,0,3.27
"12881",66,81,2,1,0,1.41
"12882",66,82,2,1,0,3.81
"12883",66,83,2,1,1,1.41
"12884",66,84,2,1,1,3.05
"12885",66,85,2,1,0,1.52
"12886",66,86,2,1,0,2.18
"12887",66,87,2,1,0,3.27
"12888",66,88,2,1,0,1.63
"12889",66,89,2,1,0,1.41
"12890",66,90,2,1,1,1.85
"12891",66,91,2,1,1,1.85
"12892",66,92,2,1,0,2.39
"12893",66,93,2,1,1,1.41
"12894",66,94,2,1,1,1.3
"12895",66,95,2,1,1,2.83
"12896",66,96,2,1,1,4.04
"12897",66,97,2,1,0,3.82
"12898",66,98,2,1,1,1.41
"12899",66,99,2,1,1,2.3
"12900",66,100,2,1,1,2.18
"12901",66,1,3,0,1,2.4
"12902",66,2,3,0,0,2.17
"12903",66,3,3,0,1,2.28
"12904",66,4,3,0,1,2.18
"12905",66,5,3,0,0,1.85
"12906",66,6,3,1,1,3.82
"12907",66,7,3,1,1,4.92
"12908",66,8,3,1,1,1.96
"12909",66,9,3,0,1,2.17
"12910",66,10,3,0,1,1.96
"12911",66,11,3,0,1,2.83
"12912",66,12,3,1,1,2.61
"12913",66,13,3,1,0,2.18
"12914",66,14,3,0,1,2.73
"12915",66,15,3,1,1,2.5
"12916",66,16,3,1,0,1.3
"12917",66,17,3,1,1,2.07
"12918",66,18,3,0,0,2.95
"12919",66,19,3,0,1,1.74
"12920",66,20,3,1,0,3.49
"12921",66,21,3,1,1,1.74
"12922",66,22,3,0,1,1.42
"12923",66,23,3,0,1,2.51
"12924",66,24,3,1,1,1.63
"12925",66,25,3,1,1,2.39
"12926",66,26,3,1,1,0.75
"12927",66,27,3,0,1,1.85
"12928",66,28,3,0,1,2.18
"12929",66,29,3,1,1,1.52
"12930",66,30,3,0,1,2.51
"12931",66,31,3,0,1,1.63
"12932",66,32,3,0,1,2.4
"12933",66,33,3,1,1,4.69
"12934",66,34,3,1,1,1.41
"12935",66,35,3,1,1,1.52
"12936",66,36,3,1,1,2.39
"12937",66,37,3,1,0,3.16
"12938",66,38,3,0,1,2.18
"12939",66,39,3,1,1,1.41
"12940",66,40,3,1,0,2.39
"12941",66,41,3,0,1,2.28
"12942",66,42,3,0,1,2.73
"12943",66,43,3,0,0,2.07
"12944",66,44,3,1,1,1.53
"12945",66,45,3,1,1,1.41
"12946",66,46,3,1,1,1.84
"12947",66,47,3,0,1,1.74
"12948",66,48,3,0,0,1.96
"12949",66,49,3,1,0,2.83
"12950",66,50,3,1,1,1.19
"12951",66,51,3,1,0,1.63
"12952",66,52,3,1,0,1.52
"12953",66,53,3,0,1,2.51
"12954",66,54,3,1,0,2.39
