"","sub","condition","type","old","response","correct","time"
"3853",16368,"hehe","hetero",2,2,1,2062
"3854",16368,"hehe","hetero",2,2,1,1328
"3855",16368,"hehe","hetero",1,1,1,2703
"3856",16368,"hehe","hetero",1,1,1,2015
"3857",16368,"hehe","hetero",1,1,1,1547
"3858",16368,"hehe","hetero",2,2,1,1313
"3859",16368,"hehe","hetero",1,1,1,1188
"3860",16368,"hehe","hetero",1,1,1,1078
"3861",16368,"hehe","hetero",2,1,0,2000
"3862",16368,"hehe","hetero",2,2,1,2187
"3863",16368,"hehe","hetero",2,2,1,1078
"3864",16368,"hehe","hetero",2,2,1,1375
"3865",16368,"hehe","hetero",1,2,0,1547
"3866",16368,"hehe","hetero",1,1,1,1453
"3867",16368,"hehe","hetero",2,2,1,1516
"3868",16368,"hehe","hetero",2,2,1,1094
"3869",16368,"hehe","hetero",2,2,1,796
"3870",16368,"hehe","hetero",2,2,1,828
"3871",16368,"hehe","hetero",1,1,1,1515
"3872",16368,"hehe","hetero",1,1,1,2265
"3873",16368,"hehe","hetero",1,1,1,1047
"3874",16368,"hehe","hetero",1,1,1,985
"3875",16368,"hehe","hetero",2,2,1,985
"3876",16368,"hehe","hetero",2,1,0,1829
"3877",16368,"hehe","hetero",1,1,1,860
"3878",16368,"hehe","hetero",2,2,1,1063
"3879",16368,"hehe","hetero",2,2,1,2063
"3880",16368,"hehe","hetero",1,2,0,1235
"3881",16368,"hehe","hetero",1,1,1,1704
"3882",16368,"hehe","hetero",1,2,0,2547
"3883",16368,"hehe","hetero",2,2,1,1453
"3884",16368,"hehe","hetero",1,1,1,1250
"3885",16368,"hehe","hetero",1,1,1,2000
"3886",16368,"hehe","hetero",2,2,1,1313
"3887",16368,"hehe","hetero",1,1,1,2032
"3888",16368,"hehe","hetero",2,2,1,1360
"3889",16368,"hehe","hetero",1,1,1,1125
"3890",16368,"hehe","hetero",2,2,1,2656
"3891",16368,"hehe","hetero",2,2,1,1266
"3892",16368,"hehe","hetero",2,2,1,844
"3893",16368,"hehe","hetero",1,1,1,875
"3894",16368,"hehe","hetero",1,1,1,1188
"3895",16368,"hehe","hetero",2,2,1,2016
"3896",16368,"hehe","hetero",2,2,1,3281
"3897",16368,"hehe","hetero",2,2,1,1359
"3898",16368,"hehe","hetero",2,2,1,1578
"3899",16368,"hehe","hetero",2,2,1,1657
"3900",16368,"hehe","hetero",1,1,1,1109
"3901",16368,"hehe","hetero",2,2,1,1422
"3902",16368,"hehe","hetero",1,2,0,1422
"3903",16368,"hehe","hetero",1,1,1,1594
"3904",16368,"hehe","hetero",2,2,1,3734
"3905",16368,"hehe","hetero",1,1,1,1297
"3906",16368,"hehe","hetero",2,2,1,2141
"3907",16368,"hehe","hetero",1,1,1,968
"3908",16368,"hehe","hetero",2,1,0,1703
"3909",16368,"hehe","hetero",1,2,0,1578
"3910",16368,"hehe","hetero",2,2,1,1579
"3911",16368,"hehe","hetero",1,1,1,2297
"3912",16368,"hehe","hetero",2,1,0,2562
"3913",16368,"hehe","hetero",2,2,1,1484
"3914",16368,"hehe","hetero",2,2,1,1156
"3915",16368,"hehe","hetero",1,1,1,1734
"3916",16368,"hehe","hetero",2,2,1,938
"3917",16368,"hehe","hetero",1,1,1,1235
"3918",16368,"hehe","hetero",2,2,1,1079
"3919",16368,"hehe","hetero",2,2,1,1844
"3920",16368,"hehe","hetero",1,1,1,1438
"4321",17062,"hehe","hetero",2,2,1,2672
"4322",17062,"hehe","hetero",2,2,1,3172
"4323",17062,"hehe","hetero",2,2,1,1938
"4324",17062,"hehe","hetero",1,1,1,1812
"4325",17062,"hehe","hetero",2,2,1,4156
"4326",17062,"hehe","hetero",1,1,1,1516
"4327",17062,"hehe","hetero",2,2,1,2375
"4328",17062,"hehe","hetero",2,2,1,1969
"4329",17062,"hehe","hetero",1,1,1,2516
"4330",17062,"hehe","hetero",2,2,1,2547
"4331",17062,"hehe","hetero",2,1,0,5234
"4332",17062,"hehe","hetero",1,1,1,1547
"4333",17062,"hehe","hetero",2,2,1,1266
"4334",17062,"hehe","hetero",1,1,1,922
"4335",17062,"hehe","hetero",1,1,1,1235
"4336",17062,"hehe","hetero",1,1,1,907
"4337",17062,"hehe","hetero",2,2,1,922
"4338",17062,"hehe","hetero",2,2,1,4141
"4339",17062,"hehe","hetero",1,1,1,1828
"4340",17062,"hehe","hetero",2,2,1,3047
"4341",17062,"hehe","hetero",2,2,1,2344
"4342",17062,"hehe","hetero",1,1,1,2922
"4343",17062,"hehe","hetero",2,2,1,1250
"4344",17062,"hehe","hetero",1,1,1,1953
"4345",17062,"hehe","hetero",1,1,1,844
"4346",17062,"hehe","hetero",1,1,1,1015
"4347",17062,"hehe","hetero",2,2,1,2718
"4348",17062,"hehe","hetero",1,1,1,2484
"4349",17062,"hehe","hetero",1,1,1,2718
"4350",17062,"hehe","hetero",1,1,1,2766
"4351",17062,"hehe","hetero",2,2,1,3781
"4352",17062,"hehe","hetero",1,1,1,3219
"4353",17062,"hehe","hetero",1,1,1,1360
"4354",17062,"hehe","hetero",1,1,1,3031
"4355",17062,"hehe","hetero",1,1,1,3688
"4356",17062,"hehe","hetero",1,1,1,2047
"4357",17062,"hehe","hetero",1,1,1,844
"4358",17062,"hehe","hetero",2,2,1,3672
"4359",17062,"hehe","hetero",1,1,1,1047
"4360",17062,"hehe","hetero",2,1,0,2281
"4361",17062,"hehe","hetero",1,1,1,2938
"4362",17062,"hehe","hetero",2,1,0,2953
"4363",17062,"hehe","hetero",2,1,0,1359
"4364",17062,"hehe","hetero",1,1,1,1313
"4365",17062,"hehe","hetero",2,2,1,1141
"4366",17062,"hehe","hetero",1,1,1,4719
"4367",17062,"hehe","hetero",2,2,1,3719
"4368",17062,"hehe","hetero",2,2,1,3516
"4369",17062,"hehe","hetero",2,2,1,1750
"4370",17062,"hehe","hetero",1,1,1,3968
"4371",17062,"hehe","hetero",1,1,1,1843
"4372",17062,"hehe","hetero",1,1,1,1218
"4373",17062,"hehe","hetero",1,1,1,750
"4374",17062,"hehe","hetero",1,1,1,2875
"4375",17062,"hehe","hetero",1,1,1,2937
"4376",17062,"hehe","hetero",2,2,1,4813
"4377",17062,"hehe","hetero",2,2,1,1906
"4378",17062,"hehe","hetero",1,1,1,859
"4379",17062,"hehe","hetero",2,2,1,5406
"4380",17062,"hehe","hetero",2,2,1,1610
"4381",17062,"hehe","hetero",2,1,0,3422
"4382",17062,"hehe","hetero",2,1,0,2985
"4383",17062,"hehe","hetero",2,2,1,1516
"4384",17062,"hehe","hetero",2,2,1,4016
"4385",17062,"hehe","hetero",1,1,1,969
"4386",17062,"hehe","hetero",1,1,1,2422
"4387",17062,"hehe","hetero",1,1,1,1547
"4388",17062,"hehe","hetero",2,2,1,2594
"4389",17062,"hehe","hetero",1,1,1,2063
"4390",17062,"hehe","hetero",1,2,0,1563
"4391",17062,"hehe","hetero",1,1,1,2031
"4392",17062,"hehe","hetero",1,1,1,3407
"4393",17062,"hehe","hetero",2,2,1,1609
"4394",17062,"hehe","hetero",2,2,1,1672
"4395",17062,"hehe","hetero",1,2,0,7406
"4396",17062,"hehe","hetero",1,1,1,2218
"4397",17062,"hehe","hetero",1,1,1,1328
"4398",17062,"hehe","hetero",2,2,1,2453
"4399",17062,"hehe","hetero",1,1,1,954
"4400",17062,"hehe","hetero",1,1,1,2562
"4961",17457,"hoho","homo",1,1,1,2765
"4962",17457,"hoho","homo",1,2,0,2140
"4963",17457,"hoho","homo",1,1,1,1921
"4964",17457,"hoho","homo",2,1,0,1969
"4965",17457,"hoho","homo",2,2,1,1047
"4966",17457,"hoho","homo",1,1,1,2469
"4967",17457,"hoho","homo",2,1,0,1500
"4968",17457,"hoho","homo",2,1,0,1765
"4969",17457,"hoho","homo",2,2,1,1985
"4970",17457,"hoho","homo",2,2,1,1421
"4971",17457,"hoho","homo",1,1,1,937
"4972",17457,"hoho","homo",1,2,0,1156
"4973",17457,"hoho","homo",2,2,1,1297
"4974",17457,"hoho","homo",1,2,0,1484
"4975",17457,"hoho","homo",2,2,1,906
"4976",17457,"hoho","homo",1,1,1,1547
"4977",17457,"hoho","homo",1,1,1,1094
"4978",17457,"hoho","homo",2,1,0,2235
"4979",17457,"hoho","homo",1,2,0,1625
"4980",17457,"hoho","homo",2,1,0,1078
"4981",17457,"hoho","homo",1,1,1,2125
"4982",17457,"hoho","homo",1,1,1,1188
"4983",17457,"hoho","homo",1,2,0,1046
"4984",17457,"hoho","homo",1,2,0,1688
"4985",17457,"hoho","homo",2,2,1,1797
"4986",17457,"hoho","homo",1,2,0,1250
"4987",17457,"hoho","homo",2,2,1,1703
"4988",17457,"hoho","homo",1,1,1,1031
"4989",17457,"hoho","homo",1,2,0,2094
"4990",17457,"hoho","homo",2,2,1,1157
"4991",17457,"hoho","homo",1,1,1,968
"4992",17457,"hoho","homo",1,1,1,1657
"4993",17457,"hoho","homo",1,1,1,1234
"4994",17457,"hoho","homo",1,2,0,1594
"4995",17457,"hoho","homo",1,2,0,1797
"4996",17457,"hoho","homo",2,2,1,1172
"4997",17457,"hoho","homo",1,1,1,1016
"4998",17457,"hoho","homo",2,1,0,1266
"4999",17457,"hoho","homo",1,2,0,1000
"5000",17457,"hoho","homo",1,1,1,1657
"5001",17457,"hoho","homo",1,1,1,1296
"5002",17457,"hoho","homo",2,1,0,1485
"5003",17457,"hoho","homo",2,1,0,1391
"5004",17457,"hoho","homo",2,1,0,1297
"5005",17457,"hoho","homo",1,1,1,1047
"5006",17457,"hoho","homo",2,1,0,1094
"5007",17457,"hoho","homo",1,1,1,1390
"5008",17457,"hoho","homo",2,1,0,1234
"5009",17457,"hoho","homo",1,2,0,766
"5010",17457,"hoho","homo",1,1,1,1000
"5011",17457,"hoho","homo",2,2,1,1453
"5012",17457,"hoho","homo",1,1,1,1219
"5013",17457,"hoho","homo",1,2,0,1406
"5014",17457,"hoho","homo",2,1,0,1000
"5015",17457,"hoho","homo",2,1,0,1422
"5016",17457,"hoho","homo",2,1,0,1531
"5017",17457,"hoho","homo",1,2,0,1329
"5018",17457,"hoho","homo",2,2,1,1562
"5019",17457,"hoho","homo",1,1,1,1094
"5020",17457,"hoho","homo",2,1,0,1125
"5021",17457,"hoho","homo",2,2,1,1297
"5022",17457,"hoho","homo",1,1,1,1032
"5023",17457,"hoho","homo",2,2,1,2062
"5024",17457,"hoho","homo",1,1,1,1140
"5025",17457,"hoho","homo",2,2,1,1047
"5026",17457,"hoho","homo",1,1,1,1343
"5027",17457,"hoho","homo",1,1,1,2703
"5028",17457,"hoho","homo",2,2,1,1000
"5029",17457,"hoho","homo",2,1,0,1562
"5030",17457,"hoho","homo",1,2,0,2391
"5031",17457,"hoho","homo",1,2,0,1281
"5032",17457,"hoho","homo",1,2,0,1328
"5033",17457,"hoho","homo",1,2,0,1125
"5034",17457,"hoho","homo",1,1,1,1219
"5035",17457,"hoho","homo",1,2,0,875
"5036",17457,"hoho","homo",1,2,0,1063
"5037",17457,"hoho","homo",1,2,0,1094
"5038",17457,"hoho","homo",2,2,1,1562
"5039",17457,"hoho","homo",2,2,1,1235
"5040",17457,"hoho","homo",2,1,0,1000
"5601",18421,"hoho","homo",1,1,1,1391
"5602",18421,"hoho","homo",2,1,0,2703
"5603",18421,"hoho","homo",1,1,1,2297
"5604",18421,"hoho","homo",1,1,1,1187
"5605",18421,"hoho","homo",1,1,1,1375
"5606",18421,"hoho","homo",1,2,0,1500
"5607",18421,"hoho","homo",2,1,0,2859
"5608",18421,"hoho","homo",2,2,1,3422
"5609",18421,"hoho","homo",1,1,1,3234
"5610",18421,"hoho","homo",1,2,0,1531
"5611",18421,"hoho","homo",2,2,1,1703
"5612",18421,"hoho","homo",1,2,0,2828
"5613",18421,"hoho","homo",2,2,1,2641
"5614",18421,"hoho","homo",1,1,1,2110
"5615",18421,"hoho","homo",1,1,1,1843
"5616",18421,"hoho","homo",2,2,1,1141
"5617",18421,"hoho","homo",1,1,1,1125
"5618",18421,"hoho","homo",2,2,1,1188
"5619",18421,"hoho","homo",1,1,1,1219
"5620",18421,"hoho","homo",1,1,1,2360
"5621",18421,"hoho","homo",1,1,1,2219
"5622",18421,"hoho","homo",2,2,1,1281
"5623",18421,"hoho","homo",2,2,1,1953
"5624",18421,"hoho","homo",1,2,0,2672
"5625",18421,"hoho","homo",1,1,1,1047
"5626",18421,"hoho","homo",2,1,0,1734
"5627",18421,"hoho","homo",1,1,1,906
"5628",18421,"hoho","homo",2,2,1,1578
"5629",18421,"hoho","homo",2,2,1,1469
"5630",18421,"hoho","homo",1,2,0,1172
"5631",18421,"hoho","homo",2,1,0,813
"5632",18421,"hoho","homo",1,2,0,859
"5633",18421,"hoho","homo",1,2,0,1922
"5634",18421,"hoho","homo",2,2,1,844
"5635",18421,"hoho","homo",1,1,1,1328
"5636",18421,"hoho","homo",2,1,0,1500
"5637",18421,"hoho","homo",2,1,0,1844
"5638",18421,"hoho","homo",1,1,1,1125
"5639",18421,"hoho","homo",1,2,0,1719
"5640",18421,"hoho","homo",2,1,0,891
"5641",18421,"hoho","homo",2,2,1,1968
"5642",18421,"hoho","homo",2,2,1,1906
"5643",18421,"hoho","homo",1,1,1,1781
"5644",18421,"hoho","homo",1,1,1,1203
"5645",18421,"hoho","homo",2,2,1,1641
"5646",18421,"hoho","homo",2,1,0,2437
"5647",18421,"hoho","homo",1,1,1,1625
"5648",18421,"hoho","homo",2,2,1,1875
"5649",18421,"hoho","homo",2,1,0,1110
"5650",18421,"hoho","homo",1,1,1,1640
"5651",18421,"hoho","homo",2,2,1,1203
"5652",18421,"hoho","homo",1,1,1,2281
"5653",18421,"hoho","homo",1,2,0,2016
"5654",18421,"hoho","homo",2,2,1,3532
"5655",18421,"hoho","homo",2,2,1,1938
"5656",18421,"hoho","homo",2,2,1,1453
"5657",18421,"hoho","homo",1,1,1,1812
"5658",18421,"hoho","homo",1,1,1,1359
"5659",18421,"hoho","homo",1,2,0,984
"5660",18421,"hoho","homo",2,1,0,2985
"5661",18421,"hoho","homo",2,2,1,1093
"5662",18421,"hoho","homo",2,1,0,1562
"5663",18421,"hoho","homo",1,1,1,1406
"5664",18421,"hoho","homo",2,2,1,1094
"5665",18421,"hoho","homo",2,2,1,1407
"5666",18421,"hoho","homo",2,2,1,1922
"5667",18421,"hoho","homo",2,2,1,2375
"5668",18421,"hoho","homo",1,2,0,1594
"5669",18421,"hoho","homo",1,1,1,1156
"5670",18421,"hoho","homo",1,2,0,1797
"5671",18421,"hoho","homo",2,2,1,3562
"5672",18421,"hoho","homo",1,2,0,1796
"5673",18421,"hoho","homo",1,1,1,1718
"5674",18421,"hoho","homo",2,2,1,2250
"5675",18421,"hoho","homo",1,1,1,1656
"5676",18421,"hoho","homo",1,1,1,1281
"5677",18421,"hoho","homo",2,2,1,1062
"5678",18421,"hoho","homo",1,2,0,1609
"5679",18421,"hoho","homo",2,2,1,1906
"5680",18421,"hoho","homo",2,1,0,2375
"5761",18726,"hoho","homo",1,2,0,1813
"5762",18726,"hoho","homo",1,1,1,2703
"5763",18726,"hoho","homo",1,2,0,1500
"5764",18726,"hoho","homo",2,2,1,2437
"5765",18726,"hoho","homo",2,2,1,1640
"5766",18726,"hoho","homo",1,1,1,3234
"5767",18726,"hoho","homo",2,2,1,1859
"5768",18726,"hoho","homo",1,1,1,1250
"5769",18726,"hoho","homo",2,2,1,1250
"5770",18726,"hoho","homo",1,2,0,1813
"5771",18726,"hoho","homo",1,2,0,3172
"5772",18726,"hoho","homo",2,2,1,1969
"5773",18726,"hoho","homo",1,2,0,1547
"5774",18726,"hoho","homo",2,2,1,1719
"5775",18726,"hoho","homo",1,2,0,1750
"5776",18726,"hoho","homo",1,1,1,1141
"5777",18726,"hoho","homo",2,1,0,4047
"5778",18726,"hoho","homo",2,2,1,2813
"5779",18726,"hoho","homo",1,1,1,2688
"5780",18726,"hoho","homo",2,1,0,2172
"5781",18726,"hoho","homo",1,1,1,2468
"5782",18726,"hoho","homo",2,1,0,1719
"5783",18726,"hoho","homo",1,2,0,1969
"5784",18726,"hoho","homo",2,2,1,1671
"5785",18726,"hoho","homo",2,1,0,2078
"5786",18726,"hoho","homo",2,1,0,1297
"5787",18726,"hoho","homo",1,1,1,2062
"5788",18726,"hoho","homo",2,2,1,3109
"5789",18726,"hoho","homo",1,1,1,1219
"5790",18726,"hoho","homo",2,1,0,2437
"5791",18726,"hoho","homo",1,1,1,1625
"5792",18726,"hoho","homo",2,2,1,1984
"5793",18726,"hoho","homo",2,2,1,2719
"5794",18726,"hoho","homo",1,2,0,4219
"5795",18726,"hoho","homo",1,1,1,1422
"5796",18726,"hoho","homo",2,1,0,2484
"5797",18726,"hoho","homo",2,2,1,2047
"5798",18726,"hoho","homo",2,1,0,2078
"5799",18726,"hoho","homo",2,2,1,1469
"5800",18726,"hoho","homo",2,2,1,1593
"5801",18726,"hoho","homo",1,1,1,1875
"5802",18726,"hoho","homo",1,1,1,1641
"5803",18726,"hoho","homo",2,1,0,1532
"5804",18726,"hoho","homo",1,1,1,2234
"5805",18726,"hoho","homo",2,2,1,4406
"5806",18726,"hoho","homo",1,1,1,1906
"5807",18726,"hoho","homo",1,1,1,1406
"5808",18726,"hoho","homo",1,2,0,2375
"5809",18726,"hoho","homo",1,1,1,3500
"5810",18726,"hoho","homo",2,1,0,2015
"5811",18726,"hoho","homo",2,2,1,2093
"5812",18726,"hoho","homo",2,2,1,1453
"5813",18726,"hoho","homo",1,1,1,2188
"5814",18726,"hoho","homo",1,2,0,2515
"5815",18726,"hoho","homo",2,2,1,2250
"5816",18726,"hoho","homo",1,1,1,2141
"5817",18726,"hoho","homo",1,1,1,1250
"5818",18726,"hoho","homo",2,2,1,2344
"5819",18726,"hoho","homo",1,2,0,1578
"5820",18726,"hoho","homo",1,1,1,1265
"5821",18726,"hoho","homo",2,2,1,1735
"5822",18726,"hoho","homo",1,1,1,2750
"5823",18726,"hoho","homo",1,1,1,3032
"5824",18726,"hoho","homo",2,2,1,1703
"5825",18726,"hoho","homo",2,1,0,1657
"5826",18726,"hoho","homo",1,2,0,1985
"5827",18726,"hoho","homo",2,2,1,1187
"5828",18726,"hoho","homo",2,1,0,1109
"5829",18726,"hoho","homo",1,2,0,1344
"5830",18726,"hoho","homo",1,2,0,2938
"5831",18726,"hoho","homo",2,1,0,1047
"5832",18726,"hoho","homo",2,2,1,2734
"5833",18726,"hoho","homo",1,2,0,3172
"5834",18726,"hoho","homo",2,2,1,2437
"5835",18726,"hoho","homo",2,2,1,1797
"5836",18726,"hoho","homo",2,2,1,1422
"5837",18726,"hoho","homo",1,2,0,2218
"5838",18726,"hoho","homo",2,1,0,1593
"5839",18726,"hoho","homo",1,1,1,2422
"5840",18726,"hoho","homo",1,2,0,2047
"6081",19245,"hehe","hetero",1,1,1,3109
"6082",19245,"hehe","hetero",2,2,1,875
"6083",19245,"hehe","hetero",2,2,1,1187
"6084",19245,"hehe","hetero",1,1,1,797
"6085",19245,"hehe","hetero",1,1,1,1000
"6086",19245,"hehe","hetero",2,2,1,1047
"6087",19245,"hehe","hetero",2,2,1,1172
"6088",19245,"hehe","hetero",2,2,1,1125
"6089",19245,"hehe","hetero",2,2,1,1156
"6090",19245,"hehe","hetero",2,2,1,766
"6091",19245,"hehe","hetero",2,2,1,1391
"6092",19245,"hehe","hetero",1,1,1,890
"6093",19245,"hehe","hetero",2,2,1,843
"6094",19245,"hehe","hetero",1,1,1,1656
"6095",19245,"hehe","hetero",2,2,1,812
"6096",19245,"hehe","hetero",2,2,1,1172
"6097",19245,"hehe","hetero",2,2,1,1063
"6098",19245,"hehe","hetero",1,2,0,1266
"6099",19245,"hehe","hetero",1,1,1,1000
"6100",19245,"hehe","hetero",2,2,1,812
"6101",19245,"hehe","hetero",2,2,1,1109
"6102",19245,"hehe","hetero",1,1,1,1078
"6103",19245,"hehe","hetero",1,1,1,1484
"6104",19245,"hehe","hetero",1,1,1,922
"6105",19245,"hehe","hetero",1,1,1,1703
"6106",19245,"hehe","hetero",1,1,1,1218
"6107",19245,"hehe","hetero",1,1,1,1734
"6108",19245,"hehe","hetero",2,2,1,1094
"6109",19245,"hehe","hetero",2,2,1,938
"6110",19245,"hehe","hetero",2,2,1,1156
"6111",19245,"hehe","hetero",1,1,1,1188
"6112",19245,"hehe","hetero",1,1,1,1938
"6113",19245,"hehe","hetero",1,1,1,1062
"6114",19245,"hehe","hetero",2,1,0,1594
"6115",19245,"hehe","hetero",1,1,1,1859
"6116",19245,"hehe","hetero",1,1,1,2015
"6117",19245,"hehe","hetero",2,2,1,1734
"6118",19245,"hehe","hetero",2,2,1,1062
"6119",19245,"hehe","hetero",2,1,0,1766
"6120",19245,"hehe","hetero",1,1,1,719
"6121",19245,"hehe","hetero",2,2,1,765
"6122",19245,"hehe","hetero",2,2,1,719
"6123",19245,"hehe","hetero",1,1,1,985
"6124",19245,"hehe","hetero",1,1,1,984
"6125",19245,"hehe","hetero",2,2,1,2031
"6126",19245,"hehe","hetero",1,2,0,1109
"6127",19245,"hehe","hetero",1,1,1,875
"6128",19245,"hehe","hetero",2,2,1,1031
"6129",19245,"hehe","hetero",1,2,0,1391
"6130",19245,"hehe","hetero",1,1,1,1047
"6131",19245,"hehe","hetero",1,2,0,1438
"6132",19245,"hehe","hetero",1,1,1,984
"6133",19245,"hehe","hetero",2,2,1,937
"6134",19245,"hehe","hetero",2,2,1,1406
"6135",19245,"hehe","hetero",2,1,0,891
"6136",19245,"hehe","hetero",1,1,1,1531
"6137",19245,"hehe","hetero",2,2,1,1250
"6138",19245,"hehe","hetero",1,1,1,2718
"6139",19245,"hehe","hetero",1,1,1,2093
"6140",19245,"hehe","hetero",1,1,1,1750
"6141",19245,"hehe","hetero",2,2,1,2391
"6142",19245,"hehe","hetero",2,2,1,1015
"6143",19245,"hehe","hetero",1,1,1,1563
"6144",19245,"hehe","hetero",1,1,1,2203
"6145",19245,"hehe","hetero",1,1,1,782
"6146",19245,"hehe","hetero",1,2,0,2984
"6147",19245,"hehe","hetero",1,1,1,1328
"6148",19245,"hehe","hetero",2,2,1,1094
"6149",19245,"hehe","hetero",1,1,1,2031
"6150",19245,"hehe","hetero",1,1,1,3453
"6151",19245,"hehe","hetero",2,2,1,1531
"6152",19245,"hehe","hetero",2,2,1,1390
"6153",19245,"hehe","hetero",2,2,1,812
"6154",19245,"hehe","hetero",1,1,1,1078
"6155",19245,"hehe","hetero",1,1,1,859
"6156",19245,"hehe","hetero",1,1,1,1359
"6157",19245,"hehe","hetero",1,1,1,1750
"6158",19245,"hehe","hetero",1,1,1,1500
"6159",19245,"hehe","hetero",2,2,1,1375
"6160",19245,"hehe","hetero",1,1,1,1016
"6241",19696,"hehe","hetero",2,2,1,3703
"6242",19696,"hehe","hetero",1,1,1,1281
"6243",19696,"hehe","hetero",1,1,1,1390
"6244",19696,"hehe","hetero",1,1,1,1375
"6245",19696,"hehe","hetero",1,1,1,1391
"6246",19696,"hehe","hetero",2,1,0,4109
"6247",19696,"hehe","hetero",1,1,1,5828
"6248",19696,"hehe","hetero",1,1,1,2469
"6249",19696,"hehe","hetero",2,1,0,2437
"6250",19696,"hehe","hetero",2,2,1,1375
"6251",19696,"hehe","hetero",2,2,1,2046
"6252",19696,"hehe","hetero",2,2,1,3672
"6253",19696,"hehe","hetero",1,1,1,1843
"6254",19696,"hehe","hetero",1,1,1,1391
"6255",19696,"hehe","hetero",2,2,1,3000
"6256",19696,"hehe","hetero",2,2,1,1625
"6257",19696,"hehe","hetero",1,1,1,2313
"6258",19696,"hehe","hetero",1,1,1,1921
"6259",19696,"hehe","hetero",2,1,0,1641
"6260",19696,"hehe","hetero",2,2,1,1578
"6261",19696,"hehe","hetero",1,1,1,1766
"6262",19696,"hehe","hetero",2,2,1,1188
"6263",19696,"hehe","hetero",2,2,1,1641
"6264",19696,"hehe","hetero",2,1,0,1282
"6265",19696,"hehe","hetero",1,1,1,1750
"6266",19696,"hehe","hetero",2,2,1,2125
"6267",19696,"hehe","hetero",1,1,1,1266
"6268",19696,"hehe","hetero",2,2,1,1390
"6269",19696,"hehe","hetero",2,2,1,1219
"6270",19696,"hehe","hetero",1,1,1,1578
"6271",19696,"hehe","hetero",2,2,1,1532
"6272",19696,"hehe","hetero",2,2,1,1469
"6273",19696,"hehe","hetero",1,2,0,3500
"6274",19696,"hehe","hetero",1,1,1,4797
"6275",19696,"hehe","hetero",1,1,1,1281
"6276",19696,"hehe","hetero",1,1,1,1531
"6277",19696,"hehe","hetero",2,2,1,1843
"6278",19696,"hehe","hetero",2,2,1,2766
"6279",19696,"hehe","hetero",1,1,1,2766
"6280",19696,"hehe","hetero",1,1,1,1313
"6281",19696,"hehe","hetero",2,2,1,1703
"6282",19696,"hehe","hetero",1,1,1,1407
"6283",19696,"hehe","hetero",2,1,0,2078
"6284",19696,"hehe","hetero",2,2,1,2906
"6285",19696,"hehe","hetero",2,2,1,2344
"6286",19696,"hehe","hetero",2,1,0,2485
"6287",19696,"hehe","hetero",1,2,0,1453
"6288",19696,"hehe","hetero",1,1,1,2187
"6289",19696,"hehe","hetero",2,2,1,2937
"6290",19696,"hehe","hetero",1,2,0,1453
"6291",19696,"hehe","hetero",2,2,1,2859
"6292",19696,"hehe","hetero",2,2,1,1375
"6293",19696,"hehe","hetero",1,1,1,1094
"6294",19696,"hehe","hetero",1,1,1,1297
"6295",19696,"hehe","hetero",1,2,0,1422
"6296",19696,"hehe","hetero",1,2,0,1766
"6297",19696,"hehe","hetero",2,2,1,2266
"6298",19696,"hehe","hetero",2,1,0,2359
"6299",19696,"hehe","hetero",2,2,1,1593
"6300",19696,"hehe","hetero",1,1,1,2453
"6301",19696,"hehe","hetero",2,1,0,2140
"6302",19696,"hehe","hetero",1,1,1,2375
"6303",19696,"hehe","hetero",2,2,1,1437
"6304",19696,"hehe","hetero",2,2,1,1313
"6305",19696,"hehe","hetero",2,2,1,3094
"6306",19696,"hehe","hetero",1,1,1,1953
"6307",19696,"hehe","hetero",1,1,1,2391
"6308",19696,"hehe","hetero",2,2,1,1781
"6309",19696,"hehe","hetero",1,1,1,2125
"6310",19696,"hehe","hetero",2,2,1,1000
"6311",19696,"hehe","hetero",2,2,1,1391
"6312",19696,"hehe","hetero",1,1,1,2203
"6313",19696,"hehe","hetero",2,2,1,844
"6314",19696,"hehe","hetero",2,2,1,3500
"6315",19696,"hehe","hetero",1,1,1,1641
"6316",19696,"hehe","hetero",1,1,1,1812
"6317",19696,"hehe","hetero",2,2,1,2343
"6318",19696,"hehe","hetero",1,2,0,2656
"6319",19696,"hehe","hetero",2,2,1,4375
"6320",19696,"hehe","hetero",2,2,1,3718
"6401",19938,"hoho","homo",2,1,0,3578
"6402",19938,"hoho","homo",1,1,1,2047
"6403",19938,"hoho","homo",1,1,1,1797
"6404",19938,"hoho","homo",2,2,1,2671
"6405",19938,"hoho","homo",1,1,1,1047
"6406",19938,"hoho","homo",1,1,1,1969
"6407",19938,"hoho","homo",2,1,0,1375
"6408",19938,"hoho","homo",2,2,1,1625
"6409",19938,"hoho","homo",2,2,1,2594
"6410",19938,"hoho","homo",1,1,1,1157
"6411",19938,"hoho","homo",1,1,1,1437
"6412",19938,"hoho","homo",1,2,0,3656
"6413",19938,"hoho","homo",2,2,1,2906
"6414",19938,"hoho","homo",2,2,1,2172
"6415",19938,"hoho","homo",2,1,0,1812
"6416",19938,"hoho","homo",2,2,1,2390
"6417",19938,"hoho","homo",1,1,1,860
"6418",19938,"hoho","homo",2,2,1,2282
"6419",19938,"hoho","homo",1,1,1,1516
"6420",19938,"hoho","homo",1,1,1,1703
"6421",19938,"hoho","homo",1,2,0,2953
"6422",19938,"hoho","homo",2,2,1,2781
"6423",19938,"hoho","homo",2,2,1,2734
